,keywords,number_of_times_word_appeared,tf,idf,tf_idf
346,ParamTest,1,4.037630718294505e-05,0.0,0.0
372,Float,1,4.037630718294505e-05,0.0,0.0
523,Return,1,4.037630718294505e-05,0.0,0.0
373,invalid,1,4.037630718294505e-05,0.0,0.0
375,nameListqualified,1,4.037630718294505e-05,0.0,0.0
399,often,1,4.037630718294505e-05,0.0,0.0
288,avoid,1,4.037630718294505e-05,0.0,0.0
402,takes,1,4.037630718294505e-05,0.0,0.0
403,DeclarationsA,1,4.037630718294505e-05,0.0,0.0
286,specified,1,4.037630718294505e-05,0.0,0.0
407,systemresources,1,4.037630718294505e-05,0.0,0.0
398,thedifference,1,4.037630718294505e-05,0.0,0.0
408,representation,1,4.037630718294505e-05,0.0,0.0
412,calledArrayIndexOutOfBoundsException,1,4.037630718294505e-05,0.0,0.0
284,Version,1,4.037630718294505e-05,0.0,0.0
414,also,1,4.037630718294505e-05,0.0,0.0
415,before,1,4.037630718294505e-05,0.0,0.0
416,reduces,1,4.037630718294505e-05,0.0,0.0
418,Language,1,4.037630718294505e-05,0.0,0.0
411,useStringBuffer,1,4.037630718294505e-05,0.0,0.0
397,themout,1,4.037630718294505e-05,0.0,0.0
291,typesint,1,4.037630718294505e-05,0.0,0.0
394,lowest,1,4.037630718294505e-05,0.0,0.0
376,members,1,4.037630718294505e-05,0.0,0.0
299,portions,1,4.037630718294505e-05,0.0,0.0
298,much,1,4.037630718294505e-05,0.0,0.0
379,parameterscodebase,1,4.037630718294505e-05,0.0,0.0
380,III,1,4.037630718294505e-05,0.0,0.0
297,nested,1,4.037630718294505e-05,0.0,0.0
295,together,1,4.037630718294505e-05,0.0,0.0
383,remains,1,4.037630718294505e-05,0.0,0.0
294,ifthey,1,4.037630718294505e-05,0.0,0.0
385,align,1,4.037630718294505e-05,0.0,0.0
386,potential,1,4.037630718294505e-05,0.0,0.0
387,character,1,4.037630718294505e-05,0.0,0.0
293,copysemantics,1,4.037630718294505e-05,0.0,0.0
391,literaltrue,1,4.037630718294505e-05,0.0,0.0
393,something,1,4.037630718294505e-05,0.0,0.0
374,Interpreter,1,4.037630718294505e-05,0.0,0.0
718,lack,1,4.037630718294505e-05,0.0,0.0
226,leaks,1,4.037630718294505e-05,0.0,0.0
529,functionthat,1,4.037630718294505e-05,0.0,0.0
652,differences,1,4.037630718294505e-05,0.0,0.0
653,yourbrowser,1,4.037630718294505e-05,0.0,0.0
654,functionwould,1,4.037630718294505e-05,0.0,0.0
165,fill,1,4.037630718294505e-05,0.0,0.0
657,ValuesArguments,1,4.037630718294505e-05,0.0,0.0
658,publicclass,1,4.037630718294505e-05,0.0,0.0
651,shift,1,4.037630718294505e-05,0.0,0.0
659,old,1,4.037630718294505e-05,0.0,0.0
661,brackets,1,4.037630718294505e-05,0.0,0.0
662,Instance,1,4.037630718294505e-05,0.0,0.0
663,SecurityThe,1,4.037630718294505e-05,0.0,0.0
664,surroundingit,1,4.037630718294505e-05,0.0,0.0
665,Bitmaps,1,4.037630718294505e-05,0.0,0.0
666,diagram,1,4.037630718294505e-05,0.0,0.0
660,interesting,1,4.037630718294505e-05,0.0,0.0
322,consequence,1,4.037630718294505e-05,0.0,0.0
650,freeing,1,4.037630718294505e-05,0.0,0.0
647,Browser,1,4.037630718294505e-05,0.0,0.0
627,int00000In,1,4.037630718294505e-05,0.0,0.0
628,thereforeJava,1,4.037630718294505e-05,0.0,0.0
629,terminated,1,4.037630718294505e-05,0.0,0.0
178,ConstantsVariables,1,4.037630718294505e-05,0.0,0.0
176,sockets,1,4.037630718294505e-05,0.0,0.0
635,software,1,4.037630718294505e-05,0.0,0.0
649,effort,1,4.037630718294505e-05,0.0,0.0
174,jperforms,1,4.037630718294505e-05,0.0,0.0
172,number,1,4.037630718294505e-05,0.0,0.0
641,harm,1,4.037630718294505e-05,0.0,0.0
643,market,1,4.037630718294505e-05,0.0,0.0
644,Unicode,1,4.037630718294505e-05,0.0,0.0
169,effects,1,4.037630718294505e-05,0.0,0.0
646,beginwith,1,4.037630718294505e-05,0.0,0.0
173,priority,1,4.037630718294505e-05,0.0,0.0
164,bepreceded,1,4.037630718294505e-05,0.0,0.0
669,obtained,1,4.037630718294505e-05,0.0,0.0
671,Byte,1,4.037630718294505e-05,0.0,0.0
700,useful,1,4.037630718294505e-05,0.0,0.0
150,Storing,1,4.037630718294505e-05,0.0,0.0
702,contained,1,4.037630718294505e-05,0.0,0.0
703,nameListobj,1,4.037630718294505e-05,0.0,0.0
704,Forms,1,4.037630718294505e-05,0.0,0.0
705,searches,1,4.037630718294505e-05,0.0,0.0
151,find,1,4.037630718294505e-05,0.0,0.0
707,scoped,1,4.037630718294505e-05,0.0,0.0
709,demand,1,4.037630718294505e-05,0.0,0.0
147,ofC,1,4.037630718294505e-05,0.0,0.0
711,When,1,4.037630718294505e-05,0.0,0.0
712,constant0x123octal,1,4.037630718294505e-05,0.0,0.0
715,suffixhexadecimal,1,4.037630718294505e-05,0.0,0.0
143,modified,1,4.037630718294505e-05,0.0,0.0
708,Blah,1,4.037630718294505e-05,0.0,0.0
696,copyJava,1,4.037630718294505e-05,0.0,0.0
695,exceptionsJava,1,4.037630718294505e-05,0.0,0.0
694,Put,1,4.037630718294505e-05,0.0,0.0
673,modules,1,4.037630718294505e-05,0.0,0.0
674,ObjectsIn,1,4.037630718294505e-05,0.0,0.0
675,corrupt,1,4.037630718294505e-05,0.0,0.0
676,javadoc,1,4.037630718294505e-05,0.0,0.0
678,whenquitting,1,4.037630718294505e-05,0.0,0.0
681,local,1,4.037630718294505e-05,0.0,0.0
159,ishandled,1,4.037630718294505e-05,0.0,0.0
684,created,1,4.037630718294505e-05,0.0,0.0
157,pointerYou,1,4.037630718294505e-05,0.0,0.0
687,realobjects,1,4.037630718294505e-05,0.0,0.0
688,another,1,4.037630718294505e-05,0.0,0.0
154,amethod,1,4.037630718294505e-05,0.0,0.0
691,short16,1,4.037630718294505e-05,0.0,0.0
692,executionsequence,1,4.037630718294505e-05,0.0,0.0
693,designed,1,4.037630718294505e-05,0.0,0.0
180,needsto,1,4.037630718294505e-05,0.0,0.0
181,arguments,1,4.037630718294505e-05,0.0,0.0
623,mandatory,1,4.037630718294505e-05,0.0,0.0
182,Arraysint,1,4.037630718294505e-05,0.0,0.0
554,processed,1,4.037630718294505e-05,0.0,0.0
218,thatspecify,1,4.037630718294505e-05,0.0,0.0
558,calledequals,1,4.037630718294505e-05,0.0,0.0
560,Pointers,1,4.037630718294505e-05,0.0,0.0
562,togroup,1,4.037630718294505e-05,0.0,0.0
216,Interfaces,1,4.037630718294505e-05,0.0,0.0
553,appropriate,1,4.037630718294505e-05,0.0,0.0
215,differently,1,4.037630718294505e-05,0.0,0.0
566,returnreturn,1,4.037630718294505e-05,0.0,0.0
567,operating,1,4.037630718294505e-05,0.0,0.0
568,What,1,4.037630718294505e-05,0.0,0.0
569,codedirectly,1,4.037630718294505e-05,0.0,0.0
214,objectsuperthe,1,4.037630718294505e-05,0.0,0.0
212,Terence,1,4.037630718294505e-05,0.0,0.0
565,try,1,4.037630718294505e-05,0.0,0.0
551,translated,1,4.037630718294505e-05,0.0,0.0
549,ExecutionAn,1,4.037630718294505e-05,0.0,0.0
548,notnecessary,1,4.037630718294505e-05,0.0,0.0
530,Sockets,1,4.037630718294505e-05,0.0,0.0
532,menus,1,4.037630718294505e-05,0.0,0.0
533,including,1,4.037630718294505e-05,0.0,0.0
223,parseInt,1,4.037630718294505e-05,0.0,0.0
536,objid,1,4.037630718294505e-05,0.0,0.0
537,otherJava,1,4.037630718294505e-05,0.0,0.0
538,current,1,4.037630718294505e-05,0.0,0.0
539,forfor,1,4.037630718294505e-05,0.0,0.0
540,AppletTemplate,1,4.037630718294505e-05,0.0,0.0
220,inaccessible,1,4.037630718294505e-05,0.0,0.0
542,tells,1,4.037630718294505e-05,0.0,0.0
543,AWT,1,4.037630718294505e-05,0.0,0.0
544,upper,1,4.037630718294505e-05,0.0,0.0
545,instead,1,4.037630718294505e-05,0.0,0.0
547,DLLs,1,4.037630718294505e-05,0.0,0.0
574,difficult,1,4.037630718294505e-05,0.0,0.0
225,flavors,1,4.037630718294505e-05,0.0,0.0
210,corner,1,4.037630718294505e-05,0.0,0.0
578,ofyour,1,4.037630718294505e-05,0.0,0.0
193,many,1,4.037630718294505e-05,0.0,0.0
605,computer,1,4.037630718294505e-05,0.0,0.0
606,making,1,4.037630718294505e-05,0.0,0.0
607,leaked,1,4.037630718294505e-05,0.0,0.0
609,plus,1,4.037630718294505e-05,0.0,0.0
190,intsVector,1,4.037630718294505e-05,0.0,0.0
194,phase,1,4.037630718294505e-05,0.0,0.0
611,Buttonnull,1,4.037630718294505e-05,0.0,0.0
614,disks,1,4.037630718294505e-05,0.0,0.0
189,BasicsTopics,1,4.037630718294505e-05,0.0,0.0
616,double64,1,4.037630718294505e-05,0.0,0.0
618,abc,1,4.037630718294505e-05,0.0,0.0
183,allJava,1,4.037630718294505e-05,0.0,0.0
620,index,1,4.037630718294505e-05,0.0,0.0
612,ExpressionsMost,1,4.037630718294505e-05,0.0,0.0
602,StructureA,1,4.037630718294505e-05,0.0,0.0
601,constants,1,4.037630718294505e-05,0.0,0.0
599,MML,1,4.037630718294505e-05,0.0,0.0
209,tosubclass,1,4.037630718294505e-05,0.0,0.0
580,arithmeticJava,1,4.037630718294505e-05,0.0,0.0
582,statdo,1,4.037630718294505e-05,0.0,0.0
584,content,1,4.037630718294505e-05,0.0,0.0
204,referring,1,4.037630718294505e-05,0.0,0.0
587,redrawn,1,4.037630718294505e-05,0.0,0.0
203,trivial,1,4.037630718294505e-05,0.0,0.0
590,Double,1,4.037630718294505e-05,0.0,0.0
201,StartingClassName,1,4.037630718294505e-05,0.0,0.0
200,pretend,1,4.037630718294505e-05,0.0,0.0
198,Parameters,1,4.037630718294505e-05,0.0,0.0
197,fragments,1,4.037630718294505e-05,0.0,0.0
595,efficiency,1,4.037630718294505e-05,0.0,0.0
596,StatementsStatementExamplesifif,1,4.037630718294505e-05,0.0,0.0
196,area,1,4.037630718294505e-05,0.0,0.0
577,stat2switchswitch,1,4.037630718294505e-05,0.0,0.0
506,closing,1,4.037630718294505e-05,0.0,0.0
